"Genetic ID","Master ID","Skeletal code","Skeletal element","Year data from this individual was first published [for a present-day individuals we give the data of the data reported here; missing GreenScience 2010 (Vi33.15, Vi33.26), Olalde2018 (I2657), RasmussenNature2010 (Australian)]","Publication","Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r5; Atmospheric data from Reimer et al (2020)","Date mean in BP in years before 1950 CE [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]","Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform distribution between the two bounds for a contextual date]","Full Date One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE","Age at Death from physical anthropology","Group ID","Locality","Political Entity","Lat.","Long.","Pulldown Strategy","Data source","No. Libraries","1240k coverage (taken from original pulldown where possible)","SNPs hit on autosomal targets (Computed using easystats on 1240k snpset)","SNPs hit on autosomal targets (Computed using easystats on HO snpset)","Molecular Sex","Family ID and position within family","Y haplogroup (manual curation in terminal mutation format)","Y haplogroup (manual curation in ISOGG format)","mtDNA coverage (merged data)","mtDNA haplogroup if >2x or published","mtDNA match to consensus if >2x (merged data)","Damage rate in first nucleotide on sequences overlapping 1240k targets (merged data)","Sex ratio [Y/(Y+X) counts] (merged data)","Library type (minus=no.damage.correction, half=damage.retained.at.last.position, plus=damage.fully.corrected, ds=double.stranded.library.preparation, ss=single.stranded.library.preparation)","Libraries","ASSESSMENT","ASSESSMENT WARNINGS (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0.","Unnamed: 35","SCORE","Historical Period","Region","Refined Region"
"I7960","I7960","PRH5_31 (Mala Ohrada grave 31)","petrous",2021,"PattersonNature2021","Context: Date(s) from same site (I13469, I13467)",3950,87,"2150-1850 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Stodůlky (Malá Ohrada site)","Czech Republic","50,044984","14,339296","Repulldown on 3.2M snpset","1240K",1,"3,556929",849182,461240,"M","Czech Republic, Prague 5 - Mala Ohrada Family A (2 members) (I7960-I15642 have a 2d or 3d relationship)","..","..",99,"U2e2a1a2","[0.986,0.995]","0,112","0,418","ds.half","S7960.E1.L1","PASS","..",,"5.24874e-05","Pós-Neolítico","Europa","Europa"
"I7962","I7962","PRH5_35 (Mala Ohrada grave 35)","petrous",2021,"PattersonNature2021","Context: Date(s) from same site (I13469, I13467)",3950,87,"2150-1850 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Stodůlky (Malá Ohrada site)","Czech Republic","50,044984","14,339296","Repulldown on 3.2M snpset","1240K",1,"3,516442",883100,477673,"M","n/a (no relatives detected)","..","..",155,"T2e","[0.996,1.000]","0,082","0,417","ds.half","S7962.E1.L1","PASS","..",,"5.77794e-05","Pós-Neolítico","Europa","Europa"
"I7963","I7963","PRH5_37 (Mala Ohrada grave 37)","petrous",2021,"PattersonNature2021","Context: Date(s) from same site (I13469, I13467)",3950,87,"2150-1850 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Stodůlky (Malá Ohrada site)","Czech Republic","50,044984","14,339296","Repulldown on 3.2M snpset","1240K",1,"3,980523",865878,472859,"M","n/a (no relatives detected)","..","..",177,"U2e2","[0.997,1.000]","0,081","0,419","ds.half","S7963.E1.L1","PASS","..",,"5.03947e-05","Pós-Neolítico","Europa","Europa"
"I7964","I7964","PRH5_9B (Mala Ohrada grave 9 B) | 1763 (9, 38756, First individual (A))","petrous",2021,"PattersonNature2021","Context: Date(s) from same site (I13469, I13467)",3950,87,"2150-1850 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Stodůlky (Malá Ohrada site)","Czech Republic","50,044984","14,339296","Repulldown on 3.2M snpset","1240K",2,"4,085937",915183,493787,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","..","U5a2c","..","..","0,008","ds.half,ss.half","S7964.E1.L1,S15645.Y1.E1.L1","PASS","mtmatchmax=0.986-0.978",,"2.46744e-05","Pós-Neolítico","Europa","Europa"
"I16110","I16110","2338 (25, 38770)","petrous",2021,"PattersonNature2021","Context: Date(s) from same site (I13469, I13467)",3950,87,"2150-1850 BCE","..","Czech_EBA_Unetice_brother.I7958","Central Bohemia, Prague 5, Prague-Stodůlky (Malá Ohrada site)","Czech Republic","50,044984","14,339296","Repulldown on 3.2M snpset","1240K",1,"0,178055",177966,94644,"M","Czech Republic, Prague 5 - Mala Ohrada Family C (2 members) (I7958-I16110 have a sibling relationship)","..","..","41,88","I4a","[0.989,1.000]","0,142","0,415","ss.half","S16110.Y1.E1.L1","PASS","..",,"3.62376e-05","Pós-Neolítico","Europa","Europa"
"I15646","I15646","1764 (6, 38753)","petrous",2021,"PattersonNature2021","Context: Date(s) from same site (I13469, I13467)",3950,87,"2150-1850 BCE","..","Czech_EBA_Unetice_son.I13470","Central Bohemia, Prague 5, Prague-Stodůlky (Malá Ohrada site)","Czech Republic","50,044984","14,339296","Repulldown on 3.2M snpset","1240K",1,"2,224509",668600,362213,"M","Czech Republic, Prague 5 - Mala Ohrada Family B (3 members) (I13470-I15646 have a mother-son relationship; I15646-I15643 have a 2d or 3d relationship)","..","..","198,3","H","[0.960,0.987]","0,07","0,396","ss.half","S15646.Y1.E1.L1","PASS","damage.ss.half=0.07",,"3.91409e-05","Pós-Neolítico","Europa","Europa"
"I16108","I16108","2336 (16, 38762)","petrous",2021,"PattersonNature2021","Direct: IntCal20",5526,37,"3636-3526 calBCE (4785±25 BP, PSUAMS-10118)","..","Czech_LN","Central Bohemia, Prague 5, Prague-Stodůlky (Malá Ohrada site)","Czech Republic","50,044984","14,339296","Repulldown on 3.2M snpset","1240K",1,"0,27708",251348,132275,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","123,2","X2b4","[0.963,0.984]","0,124","0,011","ss.half","S16108.Y1.E1.L1","PASS","..",,"2.73487e-05","Pós-Neolítico","Europa","Europa"
"OHR002","OHR002","Praha 5 - Malá Ohrada_26 (Buchv 55)","..",2021,"PapacScienceAdvances2021","Direct: IntCal20",4477,36,"2617-2468 calBCE (4017±25 BP, MAMS-41374)","..","Czech_CordedWare","Bohemia, Praha 5 - Malá Ohrada","Czech Republic","50,04618","14,337021","Repulldown on 3.2M snpset","1240K",1,"1,630661",770647,418991,"F","n/a (No relatives detected)","n/a (female)","n/a (female)","..","R1a1a","..","..","..","ds.half","OHR002.B0101.TF1.1","PASS","..",,"1.37837e-05","Pós-Neolítico","Europa","Europa"
"I4895","I4895","Grave 3","petrous",2018,"OlaldeNature2018","Direct: IntCal20",4106,52,"2276-2042 calBCE (3750±20 BP, PSUAMS-2852)","..","Czech_BellBeaker","Prague 5, Jinonice, Butovická Street","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"4,411",797715,435590,"M","n/a (no relatives detected)","..","..",151,"H1+16189","[0.983,0.993]","0,051","0,439","ds.half","S4895.E1.L1","PASS","..",,"4.24399e-05","Pós-Neolítico","Europa","Europa"
"I4896","I4896","Grave 5","petrous",2018,"OlaldeNature2018","Direct: IntCal20",4163,48,"2289-2141 calBCE (3785±20 BP, PSUAMS-2853)","..","Czech_BellBeaker","Prague 5, Jinonice, Butovická Street","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"4,539",805529,438834,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","70,4","U5a2+16294","[0.988,0.999]","0,103","0,012","ds.half","S4896.E1.L1","PASS","..",,"2.87688e-05","Pós-Neolítico","Europa","Europa"
"I4946","I4946","Grave 1","tooth (molar)",2018,"OlaldeNature2018","Direct: IntCal20",4188,43,"2336-2144 calBCE (3805±20 BP, PSUAMS-2801)","..","Czech_BellBeaker","Prague 5, Jinonice, Butovická Street","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"0,394",367075,194053,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","397,005854","I4a","[0.99,0.999]","0,038","..","ds.half","S4946.E1.L1","PASS","damage.ds.half=0.038",,"4.48765e-05","Pós-Neolítico","Europa","Europa"
"I5514","I5514","Grave 6","petrous",2018,"OlaldeNature2018","Direct: IntCal20",4155,49,"2287-2140 calBCE (3780±20 BP, PSUAMS-2864)","..","Czech_BellBeaker","Prague 5, Jinonice, Butovická Street","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"5,164",843550,457913,"M","n/a (no relatives detected)","..","..",207,"T2b+152","[0.996,1.000]","0,085","0,432","ds.half","S5514.E1.L1","PASS","..",,"2.59377e-05","Pós-Neolítico","Europa","Europa"
"I7195","I7195","PRAJIN54","petrous",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","Czech_EBA","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"2,209571",684583,373599,"F","n/a (no relatives detected)","n/a (female)","n/a (female)",298,"H3v+16093","[0.990,0.998]","0,096","0,015","ds.half","S7195.E1.L1","PASS","extraction.negative.flag",,"1.1729e-05","Pós-Neolítico","Europa","Europa"
"I7196","I7196","PRAJIN59","petrous",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","Czech_EBA","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"2,323764",705671,384342,"M","n/a (no relatives detected)","..","..",289,"K1a+195","[0.995,1.000]","0,115","0,429","ds.half","S7196.E1.L1","PASS","extraction.negative.flag",,"3.87581e-05","Pós-Neolítico","Europa","Europa"
"I7198","I7198","PRAJIN82","petrous",2018,"OlaldeNature2018","Direct: IntCal20",4026,48,"2193-1977 calBCE (3685±25 BP, PSUAMS-3885)","..","Czech_EBA","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"3,78456",766711,419197,"F","Czech Republic, Prague 5, Jinonice Family A (4 members) (I14193-I7198-I11158 have a father-mother-son relationship; I15825 has a 2d or 3d relationship to I14193-I11158 in the nuclear family [father-son])","n/a (female)","n/a (female)",280,"U5b2c","[0.991,0.998]","0,094","0,013","ds.half","S7198.E1.L1","PASS","extraction.negative.flag",,"3.25883e-05","Pós-Neolítico","Europa","Europa"
"I7199","I7199","PRAJIN84 (1) (Grave 84 (1))","petrous",2018,"OlaldeNature2018","Direct: IntCal20",4039,47,"2197-1983 calBCE (3700±25 BP, PSUAMS-3886)","..","Czech_EBA","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"3,865949",772648,422263,"M","n/a (no relatives detected)","..","..",292,"J1c3a","[0.991,0.999]","0,093","0,423","ds.half","S7199.E1.L1","PASS","extraction.negative.flag",,"3.00044e-05","Pós-Neolítico","Europa","Europa"
"I7200","I7200","PRAJIN84 (2) (Grave 84 (2))","petrous",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","Czech_EBA","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"3,502977",734643,401917,"F","n/a (no relatives detected)","n/a (female)","n/a (female)",272,"R1b1","[0.989,0.997]","0,12","0,009","ds.half","S7200.E1.L1","PASS","extraction.negative.flag",,"1.72073e-05","Pós-Neolítico","Europa","Europa"
"I7201","I7201","PRAJIN88 (Grave 88)","petrous",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","Czech_EBA","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"1,820833",688415,372784,"F","n/a (no relatives detected)","n/a (female)","n/a (female)",166,"U5a1a2b","[0.992,0.999]","0,152","0,009","ds.half","S7201.E1.L1","PASS","extraction.negative.flag",,"3.3487e-05","Pós-Neolítico","Europa","Europa"
"I7202","I7202","PRAJIN94 (Grave 94)","petrous",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","Czech_EBA","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"0,861185",537332,289843,"M","Czech Republic, Prague 5, Jinonice Family C (2 members) (I7202-I15824 have a 2d or 3d relationship)","..","..",110,"U5a1a2b","[0.986,0.998]","0,136","0,439","ds.half","S7202.E1.L1","PASS","extraction.negative.flag",,"2.46989e-05","Pós-Neolítico","Europa","Europa"
"I7203","I7203","PRAJIN97 (Grave 97)","petrous",2018,"OlaldeNature2018","Context: Archaeological - Period",4250,289,"2800-1800 BCE","..","Czech_EBA","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"0,06709",74185,39236,"M","n/a (no relatives detected)","..","..","12,9","H1","[0.975,1.000]","0,112","0,455","ds.half","S7203.E1.L1","PASS","extraction.negative.flag",,"2.79151e-05","Pós-Neolítico","Europa","Europa"
"I7197","I7197","PRAJIN77","petrous",2018,"OlaldeNature2018","Direct: IntCal20",6438,35,"4549-4401 calBCE (5660±25 BP, PSUAMS-4344)","..","Czech_MN","Prague 5, Jinonice, Zahradnictví","Czech Republic","50,0504153","14,3667267","Repulldown on 3.2M snpset","1240K",1,"2,767748",723154,394354,"M","Czech Republic, Prague 5, Jinonice Family D (2 members) (I7197-I14190 have a 2d or 3d relationship)","..","..",318,"X2b+226","[0.994,0.999]","0,103","0,428","ds.half","S7197.E1.L1","PASS","extraction.negative.flag",,"3.81241e-05","Neolítico","Europa","Europa"
"BUT002","BUT002","Praha 5 - Nové Butovice_33 (Buchv 42)","..",2021,"PapacScienceAdvances2021","Context: Archaeological - Period",4350,58,"2500-2300 BCE","..","Czech_CordedWare","Bohemia, Praha 5 - Nové Butovice","Czech Republic","50,052366","14,344968","Repulldown on 3.2M snpset","1240K",1,"0,240503",238531,129236,"F","n/a (No relatives detected)","n/a (female)","n/a (female)","..","U5a1a1","..","..","..","ds.half","BUT002.A0101.TF1.1","PASS","..",,"2.74857e-05","Pós-Neolítico","Europa","Europa"
"BUT003","BUT003","Praha 5 - Nové Butovice_35 (Buchv 44)","..",2021,"PapacScienceAdvances2021","Direct: IntCal20",4335,51,"2466-2296 calBCE (3898±26 BP, MAMS-41375)","..","Czech_CordedWare","Bohemia, Praha 5 - Nové Butovice","Czech Republic","50,052366","14,344968","Repulldown on 3.2M snpset","1240K",1,"0,532794",423913,231186,"M","n/a (No relatives detected)","..","R1a - M417 (xZ645)","..","H3v","..","..","..","ds.half","BUT003.A0101.TF1.1","PASS","..",,"2.52747e-05","Pós-Neolítico","Europa","Europa"
"I15823","I15823","1651 (66, 16044, S. 609; Prirus. C. P7p-4/95)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",5550,115,"3800-3400 BCE","..","Czech_C","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"1,020987",586879,312511,"M","n/a (no relatives detected)","..","..","105,4","K1a4a1","[0.970,0.989]","0,14","0,403","ss.half","S15823.Y1.E1.L1","PASS","..",,"4.68013e-05","Pós-Neolítico","Europa","Europa"
"I15826","I15826","1654 (92, 16049, S. 789)","petrous",2021,"PattersonNature2021","Direct: IntCal20",5505,65,"3634-3382 calBCE (4750±25 BP, PSUAMS-8271)","..","Czech_C","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"0,225559",222723,117830,"M","n/a (no relatives detected)","..","..","41,24","T2b","[0.969,0.990]","0,208","0,388","ss.half","S15826.Y1.E1.L1","PASS","..",,"2.52488e-05","Pós-Neolítico","Europa","Europa"
"I11158","I11158","2 (Gr. 86 K, inv. 16083)","petrous",2021,"PattersonNature2021","Context: Date on a 1d relative from same site I7198",4025,101,"2250-1900 BCE","..","Czech_EBA_son.I14193_son.I7198","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"2,640324",689584,369968,"M","Czech Republic, Prague 5, Jinonice Family A (4 members) (I14193-I7198-I11158 have a father-mother-son relationship; I15825 has a 2d or 3d relationship to I14193-I11158 in the nuclear family [father-son])","..","..","..","U5b2c","[0.98,0.989]","0,089","0,434","ds.half","S11158.Y1.E1.L1","PASS","..",,"3.45993e-05","Pós-Neolítico","Europa","Europa"
"I11159","I11159","5 (Gr. 87, inv. 16084)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",4100,202,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"3,164372",736416,398126,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","..","U5a1a2a","[0.991,0.998]","0,107","0,017","ds.half","S11159.Y1.E1.L1","PASS","..",,"2.6868e-05","Pós-Neolítico","Europa","Europa"
"I14185","I14185","1176 (2, 16051, sacek 33, prirust c. P7p-4/95)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"2,301806",744274,410294,"M","Czech Republic, Prague 5, Jinonice Family B (2 members) (I11160-I14185 have a siblings relationship [brothers])","..","..","629,3","K1c1","[0.981,0.995]","0,135","0,403","ds.half","S14185.Y1.E1.L1","PASS","..",,"2.24125e-06","Pós-Neolítico","Europa","Europa"
"I14186","I14186","1177 (31, 16058, sc. 389, prirust c. P7p-4/94)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"1,017066",584426,321934,"F","n/a (no relatives detected)","n/a (female)","n/a (female)","387,7","W3a1a","[0.988,0.998]","0,107","0,016","ds.half","S14186.Y1.E1.L1","PASS","..",,"1.58586e-05","Pós-Neolítico","Europa","Europa"
"I14189","I14189","1180 (52, 16060, s. 478, prirust c. P7p-4/95)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"2,67576",755024,414594,"M","n/a (no relatives detected)","..","..",587,"K1a4","[0.986,0.997]","0,111","0,409","ds.half","S14189.Y1.E1.L1","PASS","..",,"2.87063e-05","Pós-Neolítico","Europa","Europa"
"I14191","I14191","1182 (28 D, 16053, sacek 380, prirust c. P7p-4/94)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period (Ignore IntCal20 date of 4682-4495 calBCE (5735±30 BP, PSUAMS-9772) as this individual has Steppe ancestry; redating)",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"1,933022",706258,389883,"M","n/a (no relatives detected)","..","..",504,"R1b1","[0.990,0.999]","0,096","0,407","ds.half","S14191.Y1.E1.L1","PASS","..",,"4.29557e-05","Pós-Neolítico","Europa","Europa"
"I14192","I14192","1183 (69 A, 16067, s. 628/9; prirust c. P7p-4/95)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"1,32244",658820,363748,"M","n/a (no relatives detected)","..","..","352,7","H1j2a","[0.987,0.999]","0,107","0,408","ds.half","S14192.Y1.E1.L1","PASS","..",,"5.0138e-05","Pós-Neolítico","Europa","Europa"
"I14193","I14193","1184 (83, 16076, s. 725)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"3,555481",790315,435960,"M","Czech Republic, Prague 5, Jinonice Family A (4 members) (I14193-I7198-I11158 have a father-mother-son relationship; I15825 has a 2d or 3d relationship to I14193-I11158 in the nuclear family [father-son])","..","..","508,9","T2e","[0.989,0.999]","0,099","0,411","ds.half","S14193.Y1.E1.L1","PASS","..",,"1.71858e-05","Pós-Neolítico","Europa","Europa"
"I14585","I14585","1185 (28 B, 16054, sacek 378, prirust c. P7p-4/95 (possible confusion with 1186))","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"3,361343",740305,410310,"F","Czech Republic, Prague 5, Jinonice Family E (2 members) (I14188-I14585 have a sibling relationship)","n/a (female)","n/a (female)","933,1","K1a1b2a","[0.995,1.000]","0,124","0,011","ds.half","S14585.Y1.E1.L1","PASS","..",,"2.09658e-05","Pós-Neolítico","Europa","Europa"
"I15824","I15824","1652 (75, 16072, s. 639; prirust c. P7p-4/95)","petrous",2021,"PattersonNature2021","Context: Date on a relative from same site I7202",3900,144,"2200-1700 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"2,440263",713672,385523,"F","Czech Republic, Prague 5, Jinonice Family C (2 members) (I7202-I15824 have a 2d or 3d relationship)","n/a (female)","n/a (female)","243,1","J2b1a","[0.982,0.997]","0,084","0,01","ss.half","S15824.Y1.E1.L1","PASS","damage.ss.half=0.084",,"2.51606e-05","Pós-Neolítico","Europa","Europa"
"I15825","I15825","1653 (32, 16059, sac. 374; prirust c. P7p-4/95)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"0,697551",496010,264892,"F","Czech Republic, Prague 5, Jinonice Family A (4 members) (I14193-I7198-I11158 have a father-mother-son relationship; I15825 has a 2d or 3d relationship to I14193-I11158 in the nuclear family [father-son])","n/a (female)","n/a (female)","227,7","J1c2","[0.962,0.987]","0,072","0,01","ss.half","S15825.Y1.E1.L1","PASS","damage.ss.half=0.072",,"1.73166e-05","Pós-Neolítico","Europa","Europa"
"I11160","I11160","6 (Gr. 1, inv. 16050)","petrous",2021,"PattersonNature2021","Context: Archaeological - Period",3850,173,"2200-1600 BCE","..","Czech_EBA_Unetice_brother.I14185","Central Bohemia, Prague 5, Prague-Jinonice (Holmanʼs Garden Centre)","Czech Republic","50,054385","14,363387","Repulldown on 3.2M snpset","1240K",1,"2,556702",696265,374138,"M","Czech Republic, Prague 5, Jinonice Family B (2 members) (I11160-I14185 have a siblings relationship [brothers])","..","..","..","K1","[0.988,0.996]","0,118","0,437","ds.half","S11160.Y1.E1.L1","PASS","..",,"8.83006e-06","Pós-Neolítico","Europa","Europa"
